kic,dnu,numax,epsilon,alpha,A,G,phi,tau,FeH,Teff,ES,e_eps,e_al,e_A,e_G,e_phi,e_tau
10394814,24.7202218207,208.00542909799998,0.33709931396399995,0.00617046320644,0.0331627339035,5.837963911819999,-0.345161907817,11.3515523702,-0.126,4975.9,RGB(S),0.021,0.003,0.004,0.384,0.147,3.2710000000000004
11028372,4.5476496888,40.0113277146,0.0583707518795,0.016701277606,0.023832844168599997,2.16942229852,-2.05285182898,10.5851699045,-0.294,4715.2,RGB,0.011000000000000001,0.001,0.005,0.47,2.977,3.7569999999999997
11250152,3.5395532413499997,30.0258342304,0.0163988734499,0.018492521824900004,0.0298144702215,2.63215163361,0.776726037487,10.089370589400001,-0.144,4648.2,RGB,0.012,0.002,0.005,0.294,0.31,3.7889999999999997
11177727,3.7623191409400003,31.3039111546,0.0321557090832,0.0184785544364,0.031200390372799997,2.18201376958,1.9711451162599998,8.28231781912,-0.098,4566.3,RGB,0.012,0.002,0.004,0.281,1.181,4.166
2570172,7.055491622060001,74.15954550890001,0.127523853963,0.0160496022662,0.0256021547854,3.1280241169400003,1.6038588115299999,9.803881516939999,0.444,4536.9,RGB,0.012,0.002,0.003,0.192,0.154,3.588
8612520,4.21777098218,42.4495149408,0.0347871358458,0.0124066362925,0.0307883805222,2.66396539535,1.32697121635,10.3086686455,0.097,4712.8,RGB,0.012,0.001,0.003,0.188,0.276,3.472
11027337,3.8699925915199995,33.8352392756,0.022894774898,0.015290345534,0.0300411485158,2.4192368123700003,2.1841307295599997,8.72267499002,0.026,4536.8,RGB,0.011000000000000001,0.002,0.004,0.19899999999999998,0.27699999999999997,3.728
8867740,2.94625495046,22.229398866100002,-0.017323492765900003,0.018009764667099998,0.0376303502832,2.05152383279,-0.5404195149009999,10.3093563353,-0.44,4554.1,RGB,0.017,0.002,0.005,0.34700000000000003,3.734,3.5789999999999997
3744043,9.89254944909,112.68179109999998,0.19149121242800002,0.0106901607392,0.0138896578373,2.6934499851599996,2.8072464452499997,5.1361828378,-0.295,4922.7,RGB,0.008,0.009000000000000001,0.004,0.22899999999999998,0.322,2.424
11441797,5.81846654118,57.752904308699996,0.09616507695860001,0.0142962816763,0.0247720996218,1.8302364384799998,0.45234886237099997,8.53450462152,-0.138,4737.4,RGB,0.013999999999999999,0.001,0.004,0.532,0.679,3.96
8822689,5.02388341588,54.7617430429,0.066341857193,0.00776904569811,0.027077548901400003,2.91204124532,0.693754584549,11.3638767217,-0.008,4941.7,RC(S),0.013000000000000001,0.002,0.005,0.87,0.574,3.321
11020211,9.896584946539999,107.58654811299999,0.204154034453,0.010965548811000002,0.017820218853,2.6102401876499997,2.59765359766,9.09885851421,-0.306,4772.9,RGB,0.006999999999999999,0.009000000000000001,0.002,0.177,0.168,4.184
10550429,10.6949240824,135.602514658,0.227349835005,0.007462691540869999,0.012652184533500001,3.0610695153099994,2.28939000125,3.4861515144300004,0.087,4872.4,RGB,0.009000000000000001,0.006,0.002,0.257,0.33399999999999996,1.6380000000000001
11353313,10.748124396800002,126.12695560200001,0.204054006598,0.00983724589869,0.012207722637200002,2.8219735902,2.55961665628,11.1534442825,-0.374,4965.4,RGB,0.006999999999999999,0.008,0.002,0.245,0.243,3.74
6768319,5.57130338265,53.8505884583,0.10268942596000001,0.0156983526675,0.022791007239900005,2.58721640345,2.07541072641,9.92690977415,0.078,4618.3,RGB,0.009000000000000001,0.001,0.003,0.191,0.193,3.361
5112361,6.149576845580001,70.4014435795,0.11769454988,0.00819699491549,0.0207154422029,3.03791521685,1.84677244412,8.26933826465,0.072,4843.6,RGB,0.009000000000000001,0.006999999999999999,0.003,0.136,0.225,3.855
11337883,11.6343314133,150.720729111,0.239101106981,0.00638755546013,0.0119369924357,2.56815254812,2.7912490685900004,8.94000642261,0.039,4900.2,RGB,0.008,0.001,0.003,0.42100000000000004,0.603,3.7510000000000003
4140726,4.9577020770099995,50.7751892387,0.0800712367487,0.013357865928200001,0.0263125954306,2.6136239392299996,1.47206661505,9.96587232103,0.123,4722.7,RGB,0.012,0.011000000000000001,0.003,0.193,0.349,3.668
11769182,4.5884701283,43.8639324046,0.0593433616892,0.015897470818399997,0.028575932510799998,2.69088543653,1.67681576503,5.96888996655,0.134,4620.9,RGB,0.013000000000000001,0.002,0.004,0.25,0.348,3.6319999999999997
5168713,4.76671688432,42.081142861,0.0753744473999,0.0160349235756,0.0240386138196,2.35292599782,-0.725863827728,10.6731508046,-0.289,4692.2,RGB,0.013000000000000001,0.002,0.005,0.451,3.594,3.472
11924919,9.327275519199999,116.055827281,0.199520850658,0.00786943793312,0.0114965978478,3.06478610953,2.41118801159,3.03844060324,0.188,4869.4,RGB,0.006999999999999999,0.006999999999999999,0.002,0.147,0.21899999999999997,0.934
5112948,4.26343729987,42.556225427,0.06394767843230001,0.0130100374856,0.0245140108522,3.3615256151499997,0.839224496021,11.057635411800002,0.126,4774.3,RGB,0.015,0.002,0.004,0.24600000000000002,0.23199999999999998,3.345
9267654,10.3282717739,118.687257266,0.20992533869199997,0.011323923496100001,0.021750389756900003,1.66052505155,1.8777033744799998,3.0156781142400004,-0.018,4792.7,RGB,0.006999999999999999,0.01,0.003,0.038,0.191,0.501
9163785,4.7267168,46.7707922838,0.037370671076800005,0.014198916257899999,0.025663759147099997,3.02112249043,1.80832855917,9.826979633330001,-0.12,4814.5,RGB,0.011000000000000001,0.001,0.004,0.295,0.23600000000000002,3.9619999999999997
9716866,3.7338372549699996,32.2973349716,0.013490322408000001,0.015519716273900001,0.032444756634,2.43282639442,1.59367076616,11.2452385208,0.029,4543.2,RGB,0.011000000000000001,0.002,0.004,0.158,0.248,3.641
8283356,11.1843252681,135.621521721,0.246263698569,0.00856913754343,0.012198980407300001,2.79475840287,2.84013876053,3.3560871021099996,0.156,4793.8,RGB,0.006,0.008,0.002,0.066,0.156,1.127
9882316,13.643841840599999,182.227238212,0.290559021791,0.00631853702222,0.00976237363822,3.4717340483800005,2.54777013444,8.12721954833,-0.377,5111.8,RGB,0.008,0.005,0.002,0.223,0.23199999999999998,3.3339999999999996
10593078,15.347535108499999,207.709956645,0.32428619036,0.0072030870964899995,0.0137489964239,3.1401119177999997,2.64058832639,9.82084256167,0.193,4845.9,RGB,0.005,0.006999999999999999,0.001,0.071,0.098,2.884
3633152,3.98309372617,33.4336561408,0.034886547378599995,0.0181462449233,0.0331501621958,2.0552708892299996,2.7190834954400005,10.4364283839,-0.242,4530.1,RGB,0.011000000000000001,0.001,0.004,0.107,0.462,3.803
7670489,4.03909889324,35.0793924639,0.0261837508425,0.0158973364227,0.0245243878847,2.53772827806,0.24025873557500002,9.883997749939999,-0.212,4554.3,RGB,0.013000000000000001,0.001,0.006,0.746,1.452,3.588
2307683,4.29605986654,39.916260155,0.0341092726964,0.015763062866100002,0.0338816018569,2.6630972638,1.4850422550100002,8.670170155569998,-0.156,4750.2,RGB,0.011000000000000001,0.001,0.003,0.092,0.182,4.452
2436900,4.0176462397,35.639881957600004,0.0478851943207,0.0166163774835,0.0310910225935,2.49098841942,0.762241832448,10.210250823300001,0.399,4403.2,RGB,0.013999999999999999,0.002,0.003,0.18899999999999997,0.307,3.478
4168909,11.6070116778,143.260670329,0.25411897071199996,0.009102075277739999,0.014701168762799999,3.12778082603,2.3626591606400003,4.669571351459999,0.331,4738.4,RGB,0.006999999999999999,0.008,0.003,0.25,0.19899999999999998,1.954
6935260,4.578981754019999,42.9020949454,0.0630366623751,0.014938942285299999,0.0283752608293,2.3680420382099996,1.6667780308000002,6.2857475038,-0.056,4709.4,RGB,0.01,0.013000000000000001,0.004,0.18600000000000003,0.43799999999999994,3.404
7518352,7.46696013796,76.8601113527,0.128204019611,0.012690760110299999,0.0156942573508,2.8298346989599996,2.20378791024,10.3346355129,-0.472,4906.8,RGB,0.006999999999999999,0.011000000000000001,0.002,0.182,0.207,3.992
9395535,2.9020080247299997,22.5282469855,-3.97525651129e-05,0.0174398523155,0.0436891124701,2.8587603255299996,0.00825930697209,9.49459834168,-0.218,4545.5,RGB,0.016,0.002,0.004,0.179,0.20800000000000002,3.653
9451999,4.14656899121,34.218604394699994,0.0192770379805,0.015780816664,0.032472996298799996,4.39949628571,-0.0005184019686919999,8.88487573239,-0.292,4917.3,RC,0.017,0.002,0.003,0.36200000000000004,0.213,3.852
9269772,5.90157607429,58.9250601486,0.132893043721,0.015053651086600001,0.021596848723,3.10992477803,1.8152966399200001,7.483043056930001,0.139,4630.5,RGB,0.011000000000000001,0.002,0.003,0.461,0.27399999999999997,3.529
2438333,6.050922262239999,61.1723579086,0.136429802422,0.0159522897808,0.0206350500636,3.0520299541400004,1.22750434199,6.69641685357,0.43,4522.4,RGB,0.012,0.001,0.003,0.292,0.335,4.282
11136854,7.2800913522,92.8556335798,0.123647310692,0.00618224771758,0.0211441393066,4.053170972809999,0.541089935373,10.7606202411,0.062,5071.5,RC(S),0.013999999999999999,0.001,0.003,0.473,0.28,3.284
6843557,4.82532709721,48.2602410194,0.0601949832685,0.011625871478600001,0.026398086732200003,2.64008717888,1.63104289435,8.998320835369999,0.209,4588.8,RGB,0.012,0.001,0.004,0.24100000000000002,0.397,3.613
3526061,10.6996819095,130.122889632,0.23390262173300003,0.0087982962693,0.0160817371804,2.96573915204,2.60457226813,9.20498352782,0.224,4770.3,RGB,0.006999999999999999,0.008,0.002,0.11699999999999999,0.114,3.446
11251136,3.19577922389,29.2615544762,0.00129886341167,0.017203361374599997,0.0381047869442,2.33507413219,1.58472825283,9.538834568210001,0.095,4602.5,RGB(S),0.013000000000000001,0.001,0.004,0.16399999999999998,0.41700000000000004,4.372
6681414,4.5654442583199994,39.941135691999996,0.0832669707715,0.0145533237184,0.0260958541536,2.38168142625,1.05882938312,9.65969182723,-0.142,4625.3,RGB,0.013000000000000001,0.001,0.004,0.25,0.446,3.611
10226276,6.04581374641,61.9105006434,0.110333263971,0.013160389025,0.0172343106213,2.68080348118,2.22353353582,9.86087016334,0.155,4620.1,RGB,0.01,0.011000000000000001,0.004,0.509,0.48,3.609
11084022,4.646830497190001,44.963835529399994,0.0707542960545,0.0103977064552,0.027524843525000002,2.1831711752,2.75776171496,9.85982984298,0.029,4655.9,RGB,0.009000000000000001,0.001,0.004,0.251,1.1159999999999999,3.932
11621486,4.02681203587,36.2586528642,0.0165260542861,0.0149071150086,0.030365599080500003,2.52538482285,1.2289350863600002,9.82556020883,-0.271,4753.9,RGB,0.013999999999999999,0.002,0.003,0.344,0.33399999999999996,4.103
11250139,4.586595641690001,39.8245605228,0.0755033064455,0.0165660435596,0.022623590776400002,2.5276511629400003,1.6363826791999998,8.50660777161,-0.313,4607.0,RGB,0.01,0.001,0.006,0.377,0.28,3.801
4041405,2.5639717483,18.808899992,-0.047883042789400004,0.0200121196268,0.0429072027326,2.38842708233,1.61217322803,9.53444211116,-0.438,4533.8,RGB,0.015,0.002,0.005,0.40700000000000003,1.275,3.715
10145279,3.55028992791,30.9501870645,0.0379372097361,0.013111942808100002,0.0305839129511,3.04750934384,0.36848273930799996,10.9780748399,-0.232,4709.3,RGB,0.013000000000000001,0.002,0.003,0.289,0.271,3.6
9028321,4.718217158580001,46.7114343142,0.0762534362615,0.016094494206600002,0.023638193218999997,3.09872713051,1.62837923629,11.820966495999999,0.143,4659.9,RGB,0.013000000000000001,0.001,0.003,0.31,0.254,3.503
4545474,3.88174610648,37.9376136741,0.042224483592400004,0.01542525264,0.0296770772592,3.8191945736900004,0.722392852646,7.58984919115,0.271,4572.0,RGB,0.013000000000000001,0.002,0.003,0.29,0.16899999999999998,3.8169999999999997
6851499,5.613041269480001,52.535496309399996,0.11377364001800001,0.014251887275799999,0.026505282168799996,2.38427741635,1.6406295470200003,9.52515771226,-0.163,4669.1,RGB,0.01,0.012,0.003,0.17,0.282,3.5789999999999997
10123207,13.687710806199998,161.152530085,0.254871309477,0.00989782538,0.0119424334259,2.74778236363,3.0616486426,9.773159711289999,-0.414,4843.3,RGB,0.006,0.009000000000000001,0.001,0.132,0.201,3.7439999999999998
6181896,6.48496429493,70.49413227560001,0.0901333083405,0.011569383284,0.024142558868,2.73164204923,2.2136606238799996,4.15606456211,-0.346,4969.7,RGB,0.01,0.01,0.003,0.09699999999999999,0.244,2.144
10257278,12.167394314300001,149.621236386,0.258377320167,0.00822194565887,0.0114091872808,3.07965760308,2.53120590752,4.096287242180001,-0.015,4891.7,RGB,0.008,0.001,0.002,0.374,0.28300000000000003,2.025
5858947,14.5724689044,170.425185373,0.251842972604,0.00969745839525,0.007366186281759999,2.98949774574,-3.077903574719586,10.944880209,-0.809,5002.2,RGB,0.005,0.009000000000000001,0.001,0.225,0.23600000000000002,3.4419999999999997
12005162,12.902273319,160.635454444,0.249556564348,0.00961606198689,0.00980116591628,3.1850446515599997,2.66406402703,9.61619802739,-0.115,4964.0,RGB,0.008,0.008,0.001,0.302,0.213,3.323
11869095,5.3575406785,56.0686895554,0.11462902159000002,0.011144137555,0.0257913856898,3.02529943176,0.8755376982459999,5.35580320744,0.3,4631.5,RGB,0.009000000000000001,0.00099,0.004,0.218,0.414,2.76
4543229,3.15420584735,25.4222083425,-0.0233616828625,0.0212219413501,0.0368650336646,2.1064309211400003,1.7417895018599998,10.6970483559,-0.16,4470.0,RGB,0.013000000000000001,0.001,0.004,0.17,0.48700000000000004,3.3789999999999996
3642038,4.25329161063,40.6715572584,0.0563181648885,0.0156580314579,0.0286013856687,3.0446771443299996,1.36312283629,7.50377685976,-0.084,4710.9,RGB,0.015,0.002,0.003,0.28,0.18600000000000003,3.2889999999999997
8285510,3.07884611384,24.496984486,-0.00146865357572,0.017153049935299997,0.0378238422755,2.1815414488,1.25826317544,9.18346794326,-0.306,4644.8,RGB,0.013000000000000001,0.002,0.004,0.235,0.493,3.964
6144777,10.984097786300001,129.714056999,0.247322196932,0.009466227356870001,0.0134786649856,2.89611698961,2.3435529488499998,9.21535027509,0.167,4753.6,RGB,0.006,0.009000000000000001,0.001,0.122,0.141,3.3280000000000003
8677342,5.20189742836,52.4997185999,0.0954599167354,0.0112940218381,0.024647097897099998,2.69265552452,1.82641314009,9.376230453589999,-0.042,4761.4,RGB,0.011000000000000001,0.0009699999999999999,0.003,0.172,0.27399999999999997,3.7039999999999997
8742545,12.3019319674,143.47740057200002,0.239399597993,0.0110945998829,0.0133178264561,3.20158650707,2.54575487399,9.399546830610001,-0.221,4892.5,RGB,0.006,0.00049,0.001,0.157,0.136,3.605
9967351,5.698401152459999,60.3163566747,0.0946876621326,0.0130223735549,0.025398620536099998,2.7417873573100002,1.8601966299700001,9.37642999097,-0.112,4840.4,RGB,0.013000000000000001,0.001,0.003,0.212,0.322,3.825
9640886,3.95859314292,35.0448458428,0.021248534290999998,0.0146992791081,0.0276139633044,2.30175469253,0.7689336789,10.7981787684,0.194,4502.4,RGB,0.01,0.001,0.004,0.354,0.545,3.4539999999999997
2831788,5.46302231896,54.5349266054,0.0952423584715,0.013415278712500001,0.0218270670742,2.77086318946,2.0050756470400004,7.4052462926,0.13,4617.1,RGB,0.01,0.001,0.004,0.297,0.266,3.738
11308784,6.1558098145099995,62.1591848434,0.130740785001,0.0139784551153,0.020471788778400002,2.97146291748,1.8853757267099998,10.4909407885,-0.161,4766.8,RGB,0.009000000000000001,0.001,0.003,0.23399999999999999,0.19,3.318
10610250,12.6042568149,153.974893771,0.26329769393,0.00951246024782,0.0172831915513,2.8208473793700004,2.66388971094,7.1171979295700005,0.213,4686.3,RGB,0.006,0.009000000000000001,0.003,0.071,0.10400000000000001,3.332
8565016,6.05937367739,61.5001419037,0.11748915092000001,0.013918116545799998,0.023365273248,2.58908082112,2.44582530537,10.2977512831,0.243,4591.5,RGB,0.009000000000000001,0.012,0.004,0.157,0.21899999999999997,3.634
7619745,13.1086202805,170.95469962200002,0.272997914024,0.00629088222159,0.012239601804799998,2.83824013638,2.55734743498,10.0764085403,-0.022,4970.3,RGB,0.006,0.001,0.002,0.39899999999999997,0.423,3.529
9228469,9.22252982439,105.936179495,0.19574324718400002,0.009841924089899999,0.017129524160700002,3.07695253713,2.0398221673299997,8.6273044195,-0.273,4952.7,RGB,0.006999999999999999,0.008,0.002,0.152,0.14300000000000002,3.341
9335518,9.1030271674,104.227658012,0.217074953321,0.010233819302200001,0.0160596292863,3.1445995829299997,1.86431699525,10.4800411319,0.333,4653.5,RGB,0.008,0.009000000000000001,0.002,0.182,0.171,3.42
10881810,11.9027649701,149.796228589,0.2204336212,0.00993288896409,0.010723515683899999,3.61483200085,2.5378503977,8.856379844800001,-0.031,4911.3,RGB,0.008,0.001,0.002,0.332,0.245,3.615
10202184,12.740803401700001,160.143130847,0.255279577331,0.009326952027540001,0.011782762625500001,3.2612834331700005,2.75373186354,9.594940376819999,-0.177,4837.7,RGB,0.006,0.008,0.002,0.23800000000000002,0.21600000000000003,3.505
9728284,4.89994469426,47.4425018233,0.0617081801537,0.015574587688599999,0.0274744215989,2.7607705464700003,1.8908801145599996,6.90317377003,-0.025,4701.5,RGB,0.012,0.002,0.004,0.253,0.316,3.3539999999999996
9579860,5.88192126569,55.468369395799996,0.09849128136339999,0.0149702452093,0.0274089848558,2.2037460997,2.30342755789,5.93954529015,-0.168,4646.9,RGB,0.01,0.001,0.004,0.16699999999999998,0.396,3.4219999999999997
10291535,8.55697227468,116.29515515700001,0.167918378303,0.008234183612420001,0.0204266003044,2.93636832856,2.99900073992,10.5450399219,-0.061,5053.2,RGB,0.013000000000000001,0.00099,0.004,0.193,0.359,3.315
11456449,9.36800925528,114.609043391,0.19710616076499998,0.00738285784248,0.012323714535100002,2.94868055041,2.8566585002099996,3.09502079671,0.082,4851.5,RGB,0.008,0.006,0.002,0.127,0.223,1.4140000000000001
1433730,4.06009512658,40.0291130647,0.0431353974072,0.0148071082372,0.0277314333299,2.8507130690499998,1.0427055204200002,11.3406193552,-0.029,4727.2,RGB,0.013000000000000001,0.001,0.004,0.319,0.387,3.215
12314910,2.93687195269,22.7086157409,0.00134798217554,0.0189373959921,0.0425347277896,2.46186056453,0.24939502461399998,7.55018005398,-0.177,4514.1,RGB,0.017,0.002,0.005,0.253,0.518,4.172
10524715,6.2907512494199995,64.2250708024,0.11993812577400001,0.0134420596334,0.021190012862800003,2.45750894628,1.83675626617,10.233562797100001,-0.196,4857.6,RGB,0.01,0.012,0.003,0.151,0.337,3.661
8283646,6.11876400909,65.8910659958,0.101635779254,0.0132609045757,0.023131216468500002,2.64319560466,1.8955476054599998,7.28182888565,0.186,4738.4,RGB,0.011000000000000001,0.012,0.004,0.10800000000000001,0.252,3.181
6262867,3.7391766216500004,30.7759083514,0.0265748546023,0.0165492182374,0.0326037322705,2.7054066956000002,1.09609674431,9.75883693097,-0.266,4542.2,RGB,0.013000000000000001,0.001,0.004,0.257,0.44299999999999995,3.596
9456478,2.54389798317,19.7650403108,-0.04835645181750001,0.0208177757649,0.0467228932424,2.50499482258,0.441627227905,8.49684733805,-0.019,4477.0,RGB,0.013000000000000001,0.002,0.004,0.17800000000000002,0.313,3.782
4262505,7.952033865010001,89.2643234426,0.148224969453,0.012512892857500001,0.020137506484,2.81269064422,2.4815607895099996,6.89259062241,-0.14,4858.8,RGB,0.009000000000000001,0.011000000000000001,0.003,0.226,0.239,3.095
10459696,5.86457791387,61.5465053716,0.0884970257581,0.0131326707259,0.0202977284594,2.7402321098400004,2.29617371004,9.73403163694,0.198,4643.8,RGB,0.01,0.0009,0.002,0.21899999999999997,0.256,3.435
11716326,16.7587702948,222.919130074,0.33552265917199997,0.0072585901911,0.0101206265731,2.9909307945599997,2.7239374593299996,5.80641393915,0.146,4829.8,RGB,0.005,0.006999999999999999,0.001,0.096,0.098,2.415
11361765,9.209004350619999,104.078594273,0.187323233685,0.012914842527299998,0.015955204419499998,3.4349796936000003,2.1239939306099997,8.51355619742,-0.234,4891.6,RGB,0.008,0.001,0.002,0.254,0.15,3.5239999999999996
11126673,5.65320090137,55.907664866400005,0.111146947804,0.0123655295315,0.0234493816939,2.60604783176,2.12600041539,3.3188594449,-0.02,4667.5,RGB,0.01,0.001,0.004,0.244,0.228,1.527
6117517,10.1089466798,119.997164159,0.22955064593600003,0.009652156446940001,0.0150629719285,2.81175906768,2.2993147455500003,6.5440694617799995,0.298,4687.5,RGB,0.008,0.009000000000000001,0.002,0.107,0.168,3.217
8283958,3.98993071119,35.6732493903,0.020654219307400003,0.015825775556,0.0291344905487,2.16660321894,1.2593820697799998,10.9191018875,-0.18,4718.9,RGB,0.011000000000000001,0.001,0.004,0.237,0.509,3.51
8350645,5.2443026311,54.1958401467,0.07439393232149999,0.013752151921399999,0.0273873471691,2.76071823297,1.5718764862,11.754949356400001,0.133,4698.8,RGB,0.01,0.012,0.003,0.092,0.19399999999999998,3.312
10864711,4.85483165601,45.0643490924,0.07695739849939999,0.0140447893651,0.025978703175800002,2.48940225635,1.71384272113,10.439033604199999,-0.018,4638.0,RGB,0.01,0.001,0.003,0.209,0.275,3.489
10207321,6.69589475122,65.020140326,0.137736210523,0.0147376455363,0.0244764756148,2.37895743789,2.4477928375499998,6.40307426822,-0.357,4669.1,RGB,0.006999999999999999,0.00099,0.004,0.162,0.376,3.1710000000000003
10159217,5.441974617610001,54.4598921672,0.08840306858750001,0.0149012570029,0.0242737373588,2.80017583519,1.9458181566599997,9.21472792874,0.166,4655.1,RGB,0.012,0.001,0.003,0.22899999999999998,0.248,3.7060000000000004
2569618,5.6456373364,55.7688089753,0.11441594494200001,0.0161202597756,0.0236298187434,3.23007392072,1.50901486337,9.92268421578,0.402,4479.9,RGB,0.013999999999999999,0.001,0.003,0.402,0.22,3.5460000000000003
11180468,5.0363969842900005,51.489687320600005,0.07187542669239999,0.013253781853799999,0.0216961977675,2.64205817218,1.55408669224,9.91254347123,0.222,4669.2,RGB,0.013000000000000001,0.001,0.004,0.455,0.546,3.603
3527032,4.54406195956,43.039234818000004,0.046889964938599996,0.0156065748621,0.0283118617558,2.23172564863,2.1495488111200003,7.82950668483,-0.147,4783.4,RGB,0.012,0.00081,0.004,0.187,0.627,3.408
9002344,4.35527684977,43.4874577742,0.0682941133652,0.012951238351100002,0.024496924213600002,3.2674554126200004,0.26314580384799996,10.5718869888,-0.041,4753.8,AMB,0.012,0.001,0.005,0.539,2.4859999999999998,3.7880000000000003
6590363,3.61850800107,31.5231120399,0.009435011998620001,0.0161663604462,0.031953074343500004,2.0822549123900003,2.3840092955400003,9.7804144591,0.067,4558.2,RGB,0.013999999999999999,0.002,0.005,0.34700000000000003,2.346,3.804
6101471,9.20929217207,105.380123163,0.188987509907,0.0101583142563,0.0172084971447,2.8593811454000004,2.15699281499,9.55862508017,-0.106,4886.5,RGB,0.011000000000000001,0.008,0.002,0.21600000000000003,0.217,3.484
11560939,12.4384344087,162.643067354,0.237933598623,0.0076903190846199995,0.0223368301882,1.50828850361,-2.5991934571695863,4.52185014264,0.057,4913.8,RGB,0.006,0.006999999999999999,0.004,0.031,2.7089999999999996,1.975
8154383,6.37564645411,66.8568760293,0.136133483977,0.011720568454100001,0.0219696146857,2.7609953139499996,1.9014271701700003,9.65768750781,0.261,4613.2,RGB,0.009000000000000001,0.001,0.002,0.16,0.16699999999999998,3.603
11045572,6.00387113507,64.2605701383,0.09835038342949999,0.008726768233709999,0.0215018824329,2.37666618065,1.0617118113,9.89278266467,0.168,4678.9,RGB,0.01,0.001,0.004,0.46,2.925,3.7880000000000003
9511938,4.90381527066,49.1593939953,0.08078650111939999,0.011841045465,0.0320974561884,1.4823563068,1.9274528745800001,5.39816654213,0.183,4585.7,RGB,0.013000000000000001,0.001,0.006,0.075,0.429,4.027
10025321,10.4595360237,131.606006536,0.208950767672,0.00852406567463,0.0163641496196,3.0228668509900003,2.66473301938,10.3515442653,0.044,4864.1,RGB,0.008,0.006999999999999999,0.002,0.17,0.191,3.185
10866415,8.75010929695,95.4196266869,0.187767639749,0.0118673257803,0.0218356120375,2.5495051616900004,2.35940356437,9.107159674910001,0.054,4740.9,RGB,0.006,0.011000000000000001,0.003,0.09300000000000001,0.099,3.116
3424105,5.13793777789,51.54685543430001,0.0957988152682,0.0121036477872,0.020074549755900003,2.6500490242700003,1.53467199954,11.0359406871,0.253,4599.5,RGB,0.009000000000000001,0.011000000000000001,0.005,0.578,0.35200000000000004,3.373
9291830,4.3740605204800005,46.5807813999,0.0421864259456,0.0125189180756,0.029801566132400002,3.69240455784,0.6793026664219999,11.0942817255,0.022,4976.4,RC,0.015,0.002,0.003,0.322,0.24600000000000002,3.286
4906950,5.21553642514,53.4527328341,0.117263756316,0.00940765835842,0.0297237798784,2.757924418,1.83093161931,11.413878717100001,0.192,4624.7,RGB,0.012,0.001,0.006,0.6920000000000001,0.871,3.32
